site_id,sitename,address,city,state,zip,lat,lon,accuracy,bos_district,council_distict,councill_code,elementary_dist,hs_dist,unified_dist,state_assembly_dist,state_senate_dist,congressional_dist
2757,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2761,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2765,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2769,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2773,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2777,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2781,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2785,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2789,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2793,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2797,"NONPUBLIC, NONSECTARIAN SCHOOLS",,,,92108.0,32.7680212,-117.14101480000001,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2801,NORMAL HEIGHTS ELEMENTARY,3750 WARD RD.,SAN DIEGO,CA,92116.0,32.7609437,-117.11285990000002,HIGH,4.0,3.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,53.0
2805,NORMAN L. SULLIVAN MIDDLE,7350 West Lilac Road,Bonsall,CA,92003.0,33.296116,-117.17506999999999,HIGH,5.0,,,,,UNIFIED BONSALL,75.0,38.0,50.0
2809,NORTH BROADWAY ELEMENTARY,2301 North Broadway,Escondido,CA,92026.0,33.161048,-117.09293000000001,HIGH,3.0,2.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
2813,NORTH COAST PROJECT OZ,,,,92123.0,32.810345,-117.1216496,LOW,4.0,6.0,SD,,,UNIFIED SAN DIEGO,77.0,39.0,52.0
2821,NORTH COUNTY TECH & SCIENCE ACADEMY (NCTSA),,,,92111.0,32.7695778,-117.1798476,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
2825,NORTH PARK 1 2 AND 3-ANNEX,,,,92104.0,32.7492605,-117.1262969,LOW,4.0,3.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,53.0
2829,NORTH REGION COMMUNITY DAY SCHOOLS,,,,92069.0,33.142539299999996,-117.16504509999999,LOW,5.0,1.0,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75.0,38.0,50.0
2833,NORTH COAST ALTERNATIVE HIGH,684 Requeza,Encinitas,CA,92024.0,33.04347,-117.28145,HIGH,3.0,2.0,EN,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76.0,36.0,49.0
2837,NORTH COASTAL CONSORTIUM SCHOOLS,"255 Pico Avenue, Room 220",San Marcos,CA,92069.0,33.142539,-117.16503999999999,HIGH,5.0,1.0,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75.0,38.0,50.0
2841,NORTH COUNTY TRADE TECH HIGH,"1132 N Melrose Drive, Suite 501",Vista,CA,92083.0,33.212841999999995,-117.25511000000002,HIGH,5.0,1.0,VS,,,UNIFIED VISTA,76.0,36.0,49.0
2845,NORTHGATE-ANNEX,,,,92103.0,32.7542465,-117.1481331,LOW,4.0,3.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,53.0
2849,NORTH TERRACE ELEMENTARY,141 SANTA ROSA DR.,OCEANSIDE,CA,92058.0,33.2187039,-117.37986070000001,HIGH,5.0,,,,,UNIFIED OCEANSIDE,76.0,36.0,49.0
2853,NORTHMONT ELEMENTARY,9405 Gregory Street,La Mesa,CA,91942.0,32.790877,-116.99398000000001,HIGH,2.0,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79.0,38.0,53.0
2857,NYE ELEMENTARY,981 Valencia Parkway,San Diego,CA,92114.0,32.696055,-117.07013,HIGH,4.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,51.0
2861,OAK CREST MIDDLE,675 Balour Drive,Encinitas,CA,92024.0,33.042141,-117.26833,HIGH,3.0,3.0,EN,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76.0,36.0,49.0
2865,OAK GLEN HIGH,14172 West Oak Glen Road,Valley Center,CA,92082.0,33.282007,-117.02401,HIGH,5.0,,,,,UNIFIED VALLEY CENTER-PAUMA,75.0,38.0,50.0
2869,OAK GROVE MIDDLE,14344 Olive Vista Drive,Jamul,CA,91935.0,32.722358,-116.86158999999999,HIGH,2.0,,,GEN ELEM JAMUL-DULZURA UNION,HIGH GROSSMONT UNION,,71.0,40.0,50.0
2873,OAK HILL ELEMENTARY,1820 Oak Hill Drive,Escondido,CA,92027.0,33.129529999999995,-117.05125,HIGH,3.0,3.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
2877,OAK PARK ELEMENTARY,2606 54th Street,San Diego,CA,92105.0,32.732601,-117.0797,HIGH,4.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,51.0
2881,OAK VALLEY MIDDLE,16055 Winecreek Road,San Diego,CA,92127.0,32.999254,-117.1098,HIGH,3.0,,,,,UNIFIED POWAY,77.0,38.0,49.0
2885,OAKHILL PRESCHOOL,,,,92029.0,33.1192901,-117.11512350000001,LOW,3.0,2.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
2889,OASIS HIGH (ALTERNATIVE),2208 South Stage Coach Lane,Fallbrook,CA,92028.0,33.351956,-117.23611000000001,HIGH,5.0,,,GEN ELEM FALLBROOK UNION,HIGH FALLBROOK UNION,,75.0,38.0,50.0
2893,OCEAN AIR,11444 Canter Heights Drive,San Diego,CA,92130.0,32.9281,-117.2147,HIGH,3.0,1.0,SD,GEN ELEM DEL MAR UNION,HIGH SAN DIEGUITO UNION,,77.0,39.0,52.0
2897,OCEAN BEACH ELEMENTARY,4741 Santa Monica Avenue,San Diego,CA,92107.0,32.745144,-117.24615,HIGH,4.0,2.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,52.0
2901,OCEAN KNOLL ELEMENTARY,910 Melba Road,Encinitas,CA,92024.0,33.039889,-117.2725,HIGH,3.0,2.0,EN,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76.0,36.0,49.0
2905,OCEAN SHORES HIGH (CONTINUATION),3131 OCEANSIDE BLVD.,OCEANSIDE,CA,92056.0,33.201444800000004,-117.330246,HIGH,5.0,3.0,OC,,,UNIFIED OCEANSIDE,76.0,36.0,49.0
2909,OCEAN VIEW HILLS,4919 Del Sol Boulevard,San Diego,CA,92154.0,32.572128,-117.02577,HIGH,1.0,8.0,SD,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,80.0,40.0,51.0
2913,OCEANSIDE HIGH,1 PIRATES COVE,OCEANSIDE,CA,92054.0,33.197067,-117.37414299999999,HIGH,5.0,1.0,OC,,,UNIFIED OCEANSIDE,76.0,36.0,49.0
2917,OLD TOWN ACADEMY K-8 CHARTER,2120 San Diego Avenue,San Diego,CA,92110.0,32.746573,-117.18925,HIGH,4.0,3.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,53.0
2921,OLIVE ELEMENTARY,836 Olive Avenue,Vista,CA,92083.0,33.20463,-117.25872,HIGH,5.0,3.0,VS,,,UNIFIED VISTA,76.0,36.0,49.0
2925,OLIVE PEIRCE MIDDLE,1521 Hanson Lane,Ramona,CA,92065.0,33.025724,-116.87161,HIGH,2.0,,,,,UNIFIED RAMONA,71.0,38.0,50.0
2929,OLIVENHAIN PIONEER ELEMENTARY,8000 Calle Acervo,Carlsbad,CA,92009.0,33.064890999999996,-117.23227,HIGH,5.0,4.0,CB,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76.0,36.0,49.0
2933,OLIVEWOOD,2505 F Avenue,National City,CA,91950.0,32.662903,-117.09498,HIGH,1.0,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,80.0,40.0,51.0
2937,OLYMPIAN HIGH,1925 Magdalena Avenue,Chula Vista,CA,91913.0,32.607105,-116.97209,HIGH,1.0,3.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79.0,40.0,53.0
2941,OLYMPIC VIEW ELEMENTARY,1220 South Greensview Drive,Chula Vista,CA,91915.0,32.63572,-116.96342,HIGH,1.0,1.0,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79.0,40.0,53.0
2945,ONEONTA ELEMENTARY,1311 Tenth Street,Imperial Beach,CA,91932.0,32.572720000000004,-117.11215,HIGH,1.0,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78.0,40.0,51.0
2949,OPTIONS SECONDARY,467 Moss Street,Chula Vista,CA,91911.0,32.61526,-117.07696000000001,HIGH,1.0,4.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80.0,40.0,51.0
2953,ORANGE GLEN ELEMENTARY,2861 Valley Parkway,Escondido,CA,92027.0,33.145429,-117.03605,HIGH,3.0,3.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
2957,ORANGE GLEN HIGH,2200 GLEN RIDGE RD.,ESCONDIDO,CA,92027.0,33.1288937,-117.04060220000001,HIGH,3.0,3.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
2961,OTAY ELEMENTARY,1651 Albany Avenue,Chula Vista,CA,91911.0,32.595806,-117.05803999999999,HIGH,1.0,4.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80.0,40.0,51.0
2965,OTAY RANCH SENIOR HIGH,1250 Olympic Parkway,Chula Vista,CA,91913.0,32.619073,-116.99635,HIGH,1.0,3.0,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79.0,40.0,53.0
2969,OXFORD PREPARATORY ACADEMY,,,,,33.6293393,-117.6583278,LOW,,,,,,,,36.0,
2973,OUR LADY OF THE SACRED HEART,,,,92105.0,32.7517764,-117.10476470000002,LOW,4.0,9.0,SD,,,UNIFIED SAN DIEGO,80.0,40.0,51.0
2977,OZ-SAN DIEGO,,,,92123.0,32.810345,-117.1216496,LOW,4.0,6.0,SD,,,UNIFIED SAN DIEGO,77.0,39.0,52.0
2981,PACIFIC AMERICAN ACADEMY,4260 54th Street,San Diego,CA,92115.0,32.754146999999996,-117.07948999999999,HIGH,4.0,9.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,51.0
2985,PACIFIC BEACH ELEMENTARY,1234 Tourmaline Street,San Diego,CA,92109.0,32.808661,-117.25041,HIGH,4.0,2.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,52.0
2989,PACIFIC BEACH MIDDLE,4676 Ingraham Street,San Diego,CA,92109.0,32.802126,-117.24167,HIGH,4.0,2.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,52.0
2993,PACIFIC BEACH LC - AUDEO-ANNEX,,,,92123.0,32.8481722,-117.1264753,LOW,3.0,6.0,SD,,,UNIFIED SAN DIEGO,77.0,39.0,52.0
3001,PACIFIC COAST ACADEMY,353 East Park Avenue Suite 201,El Cajon,CA,92020.0,32.797702,-116.95801999999999,HIGH,2.0,2.0,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71.0,38.0,53.0
3005,PACIFIC RIM ELEMENTARY,1100 Camino de las Ondas,Carlsbad,CA,92011.0,33.110252,-117.30595,HIGH,5.0,3.0,CB,,,UNIFIED CARLSBAD,76.0,36.0,49.0
3009,PACIFIC SPRINGS CHARTER,1615 Mater Dei Drive,Chula Vista,CA,91913.0,32.620433,-116.97632,HIGH,1.0,3.0,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79.0,40.0,53.0
3013,PACIFIC TRAILS MIDDLE,5975 Village Center Loop Road,San Diego,CA,92130.0,32.958864,-117.18623999999998,HIGH,3.0,1.0,SD,GEN ELEM DEL MAR UNION,HIGH SAN DIEGUITO UNION,,77.0,39.0,52.0
3017,PACIFIC VIEW CHARTER,3670 Ocean Ranch Boulevard,Oceanside,CA,92056.0,33.210649,-117.31151000000001,HIGH,5.0,4.0,OC,,,UNIFIED OCEANSIDE,76.0,36.0,49.0
3021,PACIFIC VIEW LEADERSHIP ELEMENTARY,6196 Childs Avenue,San Diego,CA,92139.0,32.670196999999995,-117.0571,HIGH,1.0,4.0,SD,,,UNIFIED SAN DIEGO,80.0,40.0,53.0
3025,PAINTED ROCK ELEMENTARY,16711 Martincoit Road,Poway,CA,92064.0,33.017454,-117.03971000000001,HIGH,2.0,2.0,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77.0,38.0,52.0
3029,PALM ACADEMY FOR LEARNING,650 D Avenue,Coronado,CA,92118.0,32.69218,-117.17843,HIGH,1.0,,,,,UNIFIED CORONADO,78.0,39.0,52.0
3033,PALM CANYON CONTINUATION HIGH,2281 Diegueno Road,Borrego Springs,CA,92004.0,33.265514,-116.38373,HIGH,5.0,,,,,UNIFIED BORREGO SPRINGS,71.0,38.0,50.0
3037,PALMER WAY,2900 PALMER ST.,NATIONAL CITY,CA,91950.0,32.6795441,-117.07765,HIGH,1.0,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,79.0,40.0,51.0
3041,PALMQUIST ELEMENTARY,1999 CALIFORNIA ST.,OCEANSIDE,CA,92054.0,33.188624100000006,-117.35090430000001,HIGH,5.0,3.0,OC,,,UNIFIED OCEANSIDE,76.0,36.0,49.0
3045,PALOMA ELEMENTARY,660 Camino Magnifico,San Marcos,CA,92069.0,33.159796,-117.18482,HIGH,5.0,4.0,SM,,,UNIFIED SAN MARCOS,75.0,38.0,50.0
3049,PALOMAR ELEMENTARY,300 EAST PALOMAR ST.,CHULA VISTA,CA,91911.0,32.6127818,-117.04313540000001,HIGH,1.0,4.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80.0,40.0,51.0
3053,PALOMAR HIGH,480 Palomar Street,Chula Vista,CA,91911.0,32.604757,-117.07385,HIGH,1.0,4.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80.0,40.0,51.0
3057,PARADISE HILLS ELEMENTARY,5816 Alleghany Street,San Diego,CA,92139.0,32.679596999999994,-117.06622,HIGH,1.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,53.0
3061,PARADISE VALLEY CHARTER SCHOOL-ANNEX,,,,92139.0,32.6769776,-117.03928370000001,LOW,1.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,53.0
3065,PARK IN THE PARK,,,,92101.0,32.734147899999996,-117.144553,LOW,4.0,3.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,53.0
3069,PARK TERRACE-ANNEX,,,,92103.0,32.7542465,-117.1481331,LOW,4.0,3.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,53.0
3073,PARK DALE LANE ELEMENTARY,2050 Park Dale Lane,Encinitas,CA,92024.0,33.046392,-117.24311000000002,HIGH,3.0,4.0,EN,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76.0,36.0,49.0
3077,PARK VILLAGE ELEMENTARY,7930 Park Village Road,San Diego,CA,92129.0,32.940459000000004,-117.15069,HIGH,3.0,6.0,SD,,,UNIFIED POWAY,77.0,39.0,52.0
3081,PARKVIEW ELEMENTARY,575 Juniper Street,Chula Vista,CA,91911.0,32.612989,-117.03115,HIGH,1.0,3.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80.0,40.0,53.0
3085,PARKWAY MIDDLE,9009 Park Plaza Drive,La Mesa,CA,91942.0,32.791277,-117.00293,HIGH,2.0,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79.0,38.0,53.0
3089,PATHWAYS ACADEMY CHARTER,31505 Old River Road,Bonsall,CA,92003.0,33.287099,-117.21892,HIGH,5.0,,,,,UNIFIED BONSALL,75.0,38.0,50.0
3093,PAUL ECKE-CENTRAL ELEMENTARY,185 Union Street,Encinitas,CA,92024.0,33.058062,-117.29703,HIGH,3.0,2.0,EN,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76.0,36.0,49.0
3097,PAUMA ELEMENTARY,33158 Cole Grade Road,Pauma Valley,CA,92061.0,33.315897,-116.99873000000001,HIGH,5.0,,,,,UNIFIED VALLEY CENTER-PAUMA,75.0,38.0,50.0
3101,PENN ELEMENTARY,2797 Utica Drive,San Diego,CA,92139.0,32.673066999999996,-117.0471,HIGH,1.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,53.0
3105,PEPPER DRIVE ELEMENTARY,1935 Marlinda Way,El Cajon,CA,92021.0,32.826876,-116.95401000000001,HIGH,2.0,,,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71.0,38.0,50.0
3109,PERKINS K-8,1770 Main Street,San Diego,CA,92113.0,32.700764,-117.14913,HIGH,1.0,8.0,SD,,,UNIFIED SAN DIEGO,80.0,40.0,51.0
3113,PERRY ELEMENTARY,6290 Oriskany Road,San Diego,CA,92139.0,32.684978,-117.05864,HIGH,1.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,53.0
3117,PERSHING MIDDLE,8204 San Carlos Drive,San Diego,CA,92119.0,32.800979,-117.02038999999999,HIGH,2.0,7.0,SD,,,UNIFIED SAN DIEGO,77.0,39.0,52.0
3121,PHOENIX HOUSE SAN DIEGO INC.,,,,,32.804286499999996,-96.8186457,LOW,,,,,,,,,
3125,PINE VALLEY MIDDLE,7454 Pine Boulevard,Pine Valley,CA,91962.0,32.819590999999996,-116.52548,HIGH,2.0,,,,,UNIFIED MT EMPIRE,71.0,38.0,50.0
3129,PIONEER ELEMENTARY,980 North Ash Street,Escondido,CA,92027.0,33.138286,-117.07223,HIGH,3.0,1.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
3133,PIONEER PRESCHOOL,,,,92027.0,33.1387542,-117.0723485,LOW,3.0,1.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
3137,PIVOT CHARTER SCHOOL - SAN DIEGO,"1030 La Bonita Drive, Suite 100",San Marcos,CA,92078.0,33.124238,-117.20881999999999,HIGH,5.0,,,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75.0,38.0,50.0
3141,PIVOT CHARTER SCHOOL - SAN DIEGO II,1030 La Bonita Drive Suite 100,San Marcos,CA,92078.0,33.124043,-117.20913,HIGH,5.0,,,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75.0,38.0,50.0
3145,POINSETTIA ELEMENTARY,2445 Mica Road,Carlsbad,CA,92009.0,33.1186,-117.2562,HIGH,5.0,3.0,CB,,,UNIFIED CARLSBAD,76.0,36.0,49.0
3149,POINT LOMA HIGH,2335 Chatsworth Boulevard,San Diego,CA,92106.0,32.740362,-117.22662,HIGH,4.0,2.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,52.0
3153,POMERADO ELEMENTARY,12321 Ninth Street,Poway,CA,92064.0,32.958705,-117.06456999999999,HIGH,2.0,1.0,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77.0,38.0,52.0
3157,PORTER ELEMENTARY,4800 T Street,San Diego,CA,92113.0,32.69871,-117.09106000000001,HIGH,1.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,51.0
3161,PORTER ELEMENTARY (NORTH CAMPUS) -ANNEX,445 S. 47TH STREET,SAN DIEGO,CA,92113.0,32.7012636,-117.09284550000001,HIGH,1.0,4.0,SD,,,UNIFIED SAN DIEGO,79.0,40.0,51.0
3165,POTRERO ELEMENTARY,24875 Potrero Valley Road,Potrero,CA,91963.0,32.610058,-116.6133,HIGH,2.0,,,,,UNIFIED MT EMPIRE,71.0,40.0,51.0
3169,POWAY HIGH,15500 Espola Road,Poway,CA,92064.0,32.996858,-117.02366,HIGH,2.0,2.0,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77.0,38.0,52.0
3173,PREUSS SCHOOL UCSD,9500 Gilman Drive,La Jolla,CA,92093.0,32.875469,-117.23912,HIGH,4.0,1.0,SD,,,UNIFIED SAN DIEGO,78.0,39.0,49.0
3177,PRIDE ACADEMY AT PROSPECT AVENUE,9303 PROSPECT AVE.,SANTEE,CA,92071.0,32.8325104,-116.99501029999999,HIGH,2.0,3.0,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71.0,38.0,50.0
3185,PROSPECT PRESCHOOL,,,,92071.0,32.8325104,-116.99501029999999,LOW,2.0,3.0,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71.0,38.0,50.0
3189,QUANTUM ACADEMY,420 North Falconer Road,Escondido,CA,92027.0,33.143614,-117.03501000000001,HIGH,3.0,3.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
3193,QUEST ACADEMY,8805 Tyler Street,Spring Valley,CA,91977.0,32.730135,-117.00816999999999,HIGH,2.0,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71.0,40.0,53.0
3197,R. ROGER ROWE ELEMENTARY,5927 La Granada,Rancho Santa Fe,CA,92067.0,33.021758,-117.20693999999999,HIGH,5.0,,,GEN ELEM RANCHO SANTA FE,HIGH SAN DIEGUITO UNION,,77.0,38.0,49.0
3201,R. ROGER ROWE MIDDLE,5927 La Granada,Rancho Santa Fe,CA,92067.0,33.021758,-117.20693999999999,HIGH,5.0,,,GEN ELEM RANCHO SANTA FE,HIGH SAN DIEGUITO UNION,,77.0,38.0,49.0
3205,RAI ONLINE CHARTER,5253 Fifth Street,Fallbrook,CA,92028.0,33.413866999999996,-117.14865,HIGH,5.0,,,GEN ELEM VALLECITOS,HIGH FALLBROOK UNION,,75.0,38.0,50.0
3209,RAMONA COMMUNITY MONTESSORI,1010 Ramona Street,Ramona,CA,92065.0,33.026764,-116.87845,HIGH,2.0,,,,,UNIFIED RAMONA,71.0,38.0,50.0
3213,RAMONA ELEMENTARY,415 EIGHTH ST.,RAMONA,CA,92065.0,33.041750199999996,-116.86489879999999,HIGH,2.0,,,,,UNIFIED RAMONA,71.0,38.0,50.0
3217,RAMONA HIGH,1401 Hanson Lane,Ramona,CA,92065.0,33.025724,-116.86867,HIGH,2.0,,,,,UNIFIED RAMONA,71.0,38.0,50.0
3221,RANCHO BERNARDO HIGH,13010 Paseo Lucido,San Diego,CA,92128.0,32.994329,-117.06805,HIGH,3.0,5.0,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77.0,39.0,52.0
3225,RANCHO BUENA VISTA HIGH,1601 LONGHORN DR.,VISTA,CA,92081.0,33.163129,-117.247447,HIGH,5.0,4.0,VS,,,UNIFIED VISTA,76.0,36.0,49.0
3229,RANCHO DE LA NACION,1830 East Division Street,National City,CA,91950.0,32.687964,-117.09058999999999,HIGH,1.0,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,80.0,40.0,51.0
3233,RANCHO DEL REY MIDDLE,1174 East J Street,Chula Vista,CA,91910.0,32.630868,-117.00764,HIGH,1.0,3.0,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,80.0,40.0,53.0
3237,RANCHO ELEMENTARY,8845 NOELINE AVE.,SPRING VALLEY,CA,91977.0,32.7041535,-117.0156021,HIGH,2.0,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79.0,40.0,53.0
3241,RANCHO MINERVA MIDDLE,2245 FOOTHILL DR.,VISTA,CA,92084.0,33.2033377,-117.2056388,HIGH,5.0,2.0,VS,,,UNIFIED VISTA,76.0,36.0,49.0
3245,RANCHO SAN DIEGO ELEMENTARY,12151 Calle Albara,El Cajon,CA,92019.0,32.754628000000004,-116.93287,HIGH,2.0,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71.0,38.0,50.0
3249,REACH ACADEMY,230 Jamacha Road,El Cajon,CA,92019.0,32.793343,-116.93536,HIGH,2.0,3.0,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71.0,38.0,50.0
3253,REFLECTIONS CENTRAL SCHOOL,,,,92111.0,32.7695778,-117.1798476,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
3257,REFLECTIONS NORTH,,,,92111.0,32.7695778,-117.1798476,LOW,4.0,7.0,SD,,,UNIFIED SAN DIEGO,79.0,39.0,53.0
3261,REDDING (RAY) HIGH (CONTINUATION),1517 Highway 78,Julian,CA,92036.0,33.076504,-116.59200000000001,HIGH,2.0,,,GEN ELEM JULIAN UNION,HIGH JULIAN UNION,,71.0,38.0,50.0
3265,REIDY CREEK ELEMENTARY,2869 North Broadway,Escondido,CA,92026.0,33.17259,-117.08928,HIGH,3.0,2.0,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75.0,38.0,50.0
3269,REYNOLDS ELEMENTARY,4575 Douglas Drive,Oceanside,CA,92057.0,33.255862,-117.3144,HIGH,5.0,2.0,OC,,,UNIFIED OCEANSIDE,76.0,36.0,49.0
3273,RICE (LILIAN J.) ELEMENTARY,915 Fourth Avenue,Chula Vista,CA,91911.0,32.619137,-117.07569,HIGH,1.0,4.0,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80.0,40.0,51.0
3277,RICHLAND ELEMENTARY,910 Borden Road,San Marcos,CA,92069.0,33.154751,-117.14016000000001,HIGH,5.0,4.0,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75.0,38.0,50.0
3281,RILEY/NEW DAWN,5650 Mount Ackerly Drive,San Diego,CA,92111.0,32.809086,-117.17936,HIGH,4.0,6.0,SD,,,UNIFIED SAN DIEGO,77.0,39.0,52.0
