sponsor_id,sponsorname,site_id,sitename,year,address,city,zip,programtypes,contact,telephone
132,UNITED CHURCH/CHRIST LA MESA CHARLEY BROWNS CHILDREN CENTER,,CHARLEY BROWN CHILDRENS CENTER,2016,5921 JACKSON DRIVE,LA MESA,91942,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MS. ELIZABETH CORTESE,619-463-5126
564,UNIVERSITY OF CALIFORNIA SAN DIEGO,,UCSD EARLY CHILDHOOD ED CENTER,2016,9224 REGENTS RD,LA JOLLA,92037,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MRS. KATHRYN OWEN,858-246-0913
135,VISIONS OF GOD CHRISTIAN FELLOWSHIP,,LITTLE LAMB LAND CHRISTIAN PRE,2016,4168 MARKET STREET,SAN DIEGO,92102,PRESCHOOL AGE CENTER (CCC),MRS. SYLVIA HARRISON,619-527-4311
538,VISTA UNIFIED,35,ALTA VISTA HIGH (CONTINUATION),2016,1575 BONAIR DRIVE,VISTA,92084-3572,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,87,BEAUMONT ELEMENTARY,2016,550 BEAUMONT DR.,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2174
538,VISTA UNIFIED,104,BOBIER ELEMENTARY,2016,220 W. BOBIER DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,119,BOYS & GIRLS CLUB,2016,410 W. CALIFORNIA AVE,VISTA,92083,AT RISK SITE (ATR),MR. MATT KOUMARAS,760-724-6606
538,VISTA UNIFIED,127,BREEZE HILL ELEMENTARY,2016,1111 MELROSE WAY,VISTA,92081,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,187,CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY,2016,260 CEDAR ROAD,VISTA,92083,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,405,FOOTHILL OAK ELEMENTARY,2016,1370 OAK DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,433,GRAPEVINE ELEMENTARY,2016,630 GRAPEVINE RD,VISTA,92083,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,452,HANNALEI ELEMENTARY,2016,120 HANNALEI DRIVE,VISTA,92083,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2160
538,VISTA UNIFIED,705,MAJOR GENERAL RAYMOND MURRAY HIGH,2016,215 N. MELROSE DRIVE,VISTA,92083,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,722,MARYLAND ELEMENTARY,2016,700 NORTH AVENUE,VISTA,92083,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-7170
538,VISTA UNIFIED,758,MISSION MEADOWS ELEMENTARY,2016,5657 SPUR AVENUE,OCEANSIDE,92056,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-7170
538,VISTA UNIFIED,766,MONTE VISTA ELEMENTARY,2016,1720 MONTE VISTA ROAD,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,909,OLIVE ELEMENTARY,2016,740 OLIVE AVENUE,VISTA,92083,AT RISK SITE (ATR),MR. BROCK SMITH,760-305-3734
538,VISTA UNIFIED,1004,RANCHO BUENA VISTA HIGH,2016,1601 LONGHORN DRIVE,VISTA,92081,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,1008,RANCHO MINERVA MIDDLE,2016,2245 FOOTHILL DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,1206,TEMPLE HEIGHTS ELEMENTARY,2016,"1550 TEMPLE HEIGHTS DRIVE,",OCEANSIDE,92056,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,1283,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,2016,600 N. SANTA FE AVENUE,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,1290,VISTA HIGH,2016,1 PANTHER DR.,VISTA,92084-3101,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
538,VISTA UNIFIED,1291,VISTA INNOVATION AND DESIGN ACADEMY,2016,740 OLIVE AVENUE,VISTA,92084,AT RISK SITE (ATR),MR. BROCK SMITH,760-726-2170
139,WESTERN CONSULTING & ANCILLARY SERVICES INC,,WESTERN ADULT DAY HEALTH CC,2016,240 S MAGNOLIA AVE,EL CAJON,92020,ADULT DAY HEALTH (ADH),SHERI MCFADDEN,619-631-7222
141,YWCA OF SAN DIEGO COUNTY,,YWCA/CORTEZ HILL FAMILY CTR,2016,1449 9TH AVE,SAN DIEGO,92101,EMERGENCY SHELTER (HOM),MR. GEORGE OSSAVOU,619-239-0355
2,A PLACE OF OUR OWN CHILD,,A PLACE OF OUR OWN CDC 2,2018,1851 E WASHINGTON AVE,ESCONDIDO,92027,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MS. FELICIA PEOPLES,760-737-8660
2,A PLACE OF OUR OWN CHILD,,A PLACE OF OUR OWN CHILD DEVELOPMENT CENTER,2018,120 NORTH ASH STREET,ESCONDIDO,92027,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MS. FELICIA PEOPLES,760-737-8660
2,A PLACE OF OUR OWN CHILD,,A PLACE OF OUR OWN CHILD DEVELOPMENT CENTER,2018,2355 E VALLEY PARKWAY,ESCONDIDO,92027,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MS. FELICIA PEOPLES,760-737-8660
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - DARNALL,2018,6020 HUGHES STREET,SAN DIEGO,92115,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - GRANADA,2018,3920 NORTH GRANADA AVE,SPRING VALLLEY,91977,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - ROLANDO PARK,2018,6620 MARLOWE DRIVE,SAN DIEGO,92115,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - SAN MARTIN DE PORRES,2018,"9119 JAMACHA RD., STE. 100A",SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,BANCROFT HEAD START,2018,3845 SPRING DRIVE,SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,CASA DE ORO HEAD START,2018,10235 RAMONA DR #A,SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,FARRAGUT CIRCLE HEAD START,2018,490 FARRAGUT CIRCLE,EL CAJON,92020,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,GRAND AVE HEAD START,2018,905 GRAND AVE,SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,LA MESA HEAD START,2018,7520 EL CAJON BLVD ST. 201/203,LA MESA,91941,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,REDWOOD HEAD START,2018,533 S. FIRST STREET,EL CAJON,92020,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,SAN MIGUEL HEAD START,2018,7059 SAN MIGUEL AVE,LEMON GROVE,91945,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
6,ALL KIDS ACADEMY HEAD START INC.,,VISTA LA MESA HEAD START,2018,3900 VIOLET STREET,LA MESA,91941,HEAD START CENTER (HSC),MS. YOLANDA PEREZ,619-444-0503
7,AMERICARE ADHC INC,,AMERICARE ADHCC,2018,340 RANCHEROS DR #196,SAN MARCOS,92069,ADULT DAY HEALTH (ADH),MRS. IRENE NASHTUT,760-682-2424
10,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER,,ASSOC STUDENTS CHILD CARE CTR,2018,5500CAMPANILE DR,SAN DIEGO,92182,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MRS. MICHELLE ZAMORA,619-594-7298
502,BORREGO SPRINGS UNIFIED,113,BORREGO SPRINGS ELEMENTARY,2018,1315 PALM CANYON DR,BORREGO SPRINGS,92004,AT RISK SITE (ATR),CATHERINE PAREDES,760-767-5357
502,BORREGO SPRINGS UNIFIED,115,BORREGO SPRINGS MIDDLE,2018,2281 DIEGUENO DR,BORREGO SPRINGS,92004,AT RISK SITE (ATR),CATHERINE PAREDES,760-767-5357
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,57,BAKER BRANCH,2018,835 W. 15TH AVE.,ESCONDIDO,92025,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,129,BRONNER BRANCH,2018,28751 COLE GRADE RD.,VALLEY CENTER,92082,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,242,CLAIREMONT BRANCH,2018,4635 CLAIREMONT MESA BLVD.,SAN DIEGO,92117,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,266,CONRAD PREBYS ESCONDIDO,2018,115 W WOODWARD AVE,ESCONDIDO,92025,"AT RISK SITE (ATR), PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,301,DEL DIOS X-TRACK,2018,1400 W. 9TH.,ESCONDIDO,92025,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,364,ENCANTO BRANCH,2018,6785 IMPERIAL AVE.,SAN DIEGO,92114,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,760,MISSION MIDDLE SCHOOL X-TRACK,2018,939 E. MISSION AVE.,ESCONDIDO,92025,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,963,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),2018,1430 D. AVE.,NATIONAL CITY,91950,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,998,RAMONA BRANCH,2018,622 E. ST.,RAMONA,92065,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,,RINCON X-TRACK,2018,925 LEHNER AVE.,ESCONDIDO,92026,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1035,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),2018,2230 E. JEWETT ST.,SAN DIEGO,92111,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1185,SULPIZIO FAMILY BRANCH,2018,12988  BOWRON RD.,POWAY,92064,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1215,THRIVE PUBLIC,2018,3251 JUANITA ST,SAN DIEGO,92105,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1322,WILLIAM J OAKES BRANCH,2018,2930 MARCY AVE.,SAN DIEGO,92113,AT RISK SITE (ATR),MS. HEATHER THORNTON,858-866-0591
540,BOYS & GIRLS CLUBS OF AMERICA,,BGC CARLSBAD- VILLAGE,2018,3115 ROOSELEVELT ST.,CARLSBAD,92008,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
540,BOYS & GIRLS CLUBS OF AMERICA,,BGC KUMEYAAY NATION WELLNESS,2018,8 1/2 CRESTWOOD RD.,BOULEVARD,91905,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
540,BOYS & GIRLS CLUBS OF AMERICA,97,BGCSC- CHULA VISTA BRANCH,2018,1301 OLEANDER AVE.,CHULA VISTA,91911,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
540,BOYS & GIRLS CLUBS OF AMERICA,,BGCSC- IMPERIAL BEACH CLUBHOUSE,2018,847 ENCINA AVE.,IMPERIAL BEACH,91932,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
540,BOYS & GIRLS CLUBS OF AMERICA,,BGCSC PACIFIC VILLAGE,2018,1551 SATURN BLVD.,SAN DIEGO,92154,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
540,BOYS & GIRLS CLUBS OF AMERICA,,BGCSC- ROYAL VILLAGE,2018,1435 ELDER AVE.,SAN DIEGO,92154,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
540,BOYS & GIRLS CLUBS OF AMERICA,,BGCSC- SPORTS PARK REC CENTER,2018,425 IMPERIAL BEACH BLVD.,IMPERIAL BEACH,91932,AT RISK SITE (ATR),MR. BRETT HAYDIN,608-579-1498
562,BOYS & GIRLS CLUBS OF OCEANSIDE CALIFORNIA INCORPORATED,,BOYS & GIRLS CLUBS OF OCEANSIDE,2018,401 COUNTRY CLUB LANE,OCEANSIDE,92054,AT RISK SITE (ATR),MS. BROOKE ANDERSON,760-433-8920
17,BOYS CLUB OF FALLBROOK,,INGOLD UNIT,2018,445 E. IVY STREET,FALLBROOK,92028,AT RISK SITE (ATR),MRS. ALLISON BARCLAY,760-728-5871
541,BUILDING BETTER COMMUNITIES,,EMPRIEL LEARNING ACADEMY,2018,5825 IMPERIAL AVENUE,SAN DIEGO,92114,PRESCHOOL AGE CENTER (CCC),MR. BRANDON GARY,888-665-4991
541,BUILDING BETTER COMMUNITIES,,MT ERIE BAPTIST CHURCH,2018,530 S. 47TH STREET,SAN DIEGO,92113,PRESCHOOL AGE CENTER (CCC),MR. BRANDON GARY,888-665-4991
541,BUILDING BETTER COMMUNITIES,,MT ERIE CHRISTIAN ACADEMY-INFANT CENTER,2018,535 47TH STREET,SAN DIEGO,92113,INFANT/TODDLER (ITC),MR. BRANDON GARY,888-665-4991
541,BUILDING BETTER COMMUNITIES,,MT ERIE TROLLEY CARE,2018,280 47TH STREET,SAN DIEGO,92102,PRESCHOOL AGE CENTER (CCC),MR. BRANDON GARY,888-665-4991
18,CA RELIABLE MEDICAL SYSTEMS INC,,ELM ADHC CENTER,2018,1340 BROADWAY,EL CAJON,92021-2311,ADULT DAY HEALTH (ADH),MR. GREGORY BRAVERMAN,323-333-5383
18,CA RELIABLE MEDICAL SYSTEMS INC,,GOLDEN LIFE ADHC CENTER,2018,7373 UNIVERSITY AVE. #101,LA MESA,91942,ADULT DAY HEALTH (ADH),MR. GREGORY BRAVERMAN,323-333-5383
21,CASA DE AMPARO,,CASA DE AMPARO 2,2018,103 RANCHO DEL ORO DR,OCEANSIDE,92057,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC)",MR. BRYCE GUTHRIE,760-566-3565
23,CENTRO DE SALUD DE LA,,SAN YSIDRO ADULT DAY HEALTH CARE CENTER,2018,3364 BEYER BLVD.,SAN YSIDRO,92173,ADULT DAY HEALTH (ADH),MRS. SHERI MCFADDEN,619-205-1373
24,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,,BARRIO CHILD DEVELOPMENT CTR,2018,2138 LOGAN AVE,SAN DIEGO,92113,STATE PRE SCHOOL CENTER (SPS),ROSA ORTIZ,619-285-5600
25,CHILD DEVELOPMENT ASSOC INC,,CDA FINNEY CHILD DEVLOPMENT CT,2018,3950 BYRD STREET,SAN DIEGO,92154,PRESCHOOL AGE CENTER (CCC),DEBORAH ZARAGOZA,619-427-4411
25,CHILD DEVELOPMENT ASSOC INC,,CDA HILLTOP CHILD DEVELOPMENT CENTER,2018,690 CORTE MARIA AVENUE,CHULA VISTA,91910,PRESCHOOL AGE CENTER (CCC),DEBORAH ZARAGOZA,619-427-4411
25,CHILD DEVELOPMENT ASSOC INC,,CDA/CHILD DEV CTR THE PARKS,2018,2200 E AVENUE,NATIONAL CITY,91950,PRESCHOOL AGE CENTER (CCC),DEBORAH ZARAGOZA,619-427-4411
27,CHILDREN OF THE RAINBOW INC,,"CHILDREN OF THE RAINBOW, INC",2018,4890 LOGAN AVENUE,SAN DIEGO,92113,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",DIANE MACKEY,619-269-8269
27,CHILDREN OF THE RAINBOW INC,,CHILDREN OF THE RAINBOW/BEARDSLEY,2018,690 BEARDSLEY STREET,SAN DIEGO,92113,PRESCHOOL AGE CENTER (CCC),DIANE MACKEY,619-269-8269
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-LAKESIDE,2018,9748 LOS COCHES RD. STE #12,LAKESIDE,92040,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",SHANNON SPENCER,619-561-8880
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-MADISON,2018,1465 E MADISON AVE.,EL CAJON,92019,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",SHANNON SPENCER,619-561-8880
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-SANTEE,2018,8824 COTTONWOOD AVE.,SANTEE,92071,"PRESCHOOL AGE CENTER (CCC), SCHOOL AGE CENTER (SAC)",SHANNON SPENCER,619-561-8880
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-SECOND ST,2018,1268 N SECOND ST,EL CAJON,92021,PRESCHOOL AGE CENTER (CCC),SHANNON SPENCER,619-561-8880
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-SECOND ST SCHOOL AGE,2018,1164 N SECOND ST,EL CAJON,92021,SCHOOL AGE CENTER (SAC),SHANNON SPENCER,619-561-8880
29,CHILDRENS PARADISE INC,,CHILDREN'S PARADISE - OCEANSIDE,2018,2017A MISSION AVENUE,OCEANSIDE,92058,"HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC), STATE PRE SCHOOL CENTER (SPS)",JULIE LOWEN,760-407-8500
29,CHILDRENS PARADISE INC,,CHILDRENS PARADISE VALE TERRACE,2018,990 VALE TERRACE DR,VISTA,92084-5212,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",JULIE LOWEN,760-407-8500
29,CHILDRENS PARADISE INC,,CP/SHADOWRIDGE,2018,145 NORTH MELROSE,VISTA,92083,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",JULIE LOWEN,760-407-8500
29,CHILDRENS PARADISE INC,,EL NORTE PARKWAY CENTER - ESCONDIDO,2018,986 W. EL NORTE PARKWAY,ESCONDIDO,92026,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",JULIE LOWEN,760-407-8500
543,CHILDTIME CHILD CARE INC CHILDREN'S CENTERS,,C/TIME CHILDRENS C/INC SCH AGE,2018,5565 LAKE PARK WAY,LA MESA,91942,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",JEAN GRIFFITH/DONNA POMERSON,209-534-9869
506,CHULA VISTA ELEMENTARY,269,COOK (HAZEL GOES) ELEMENTARY,2018,875 CUYAMACA AVENUE,CHULA VISTA,91911,PRESCHOOL AGE CENTER (CCC),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,390,FEASTER (MAE L.) CHARTER,2018,670 FLOWER STREET,CHULA VISTA,91910,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,394,FINNEY (MYRTLE S.) ELEMENTARY,2018,3950 BYRD STREET,CHULA VISTA,92154,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,455,HARBORSIDE ELEMENTARY,2018,681 NAPLES STREET,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,570,JUAREZ-LINCOLN ELEMENTARY,2018,849 TWINING AVENUE,SAN DIEGO,92154,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,594,KELLOGG (KARL H.) ELEMENTARY,2018,229 E. NAPLES ST.,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,638,LAUDERBACH (J. CALVIN) ELEMENTARY,2018,390 PALOMAR STREET,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,688,LOMA VERDE ELEMENTARY,2018,1450 LOMA LANE,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,772,MONTGOMERY (JOHN J.) ELEMENTARY,2018,1601 FOURTH AVENUE,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,796,MUELLER CHARTER (ROBERT L.),2018,715 I STREET,CHULA VISTA,91910,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,919,OTAY ELEMENTARY,2018,1651 ALBANY AVENUE,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,1018,RICE (LILIAN J.) ELEMENTARY,2018,915 FOURTH AVENUE,CHU;LA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,1030,ROGERS (GREG) ELEMENTARY,2018,510 EAST NAPLES STREET,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,1031,ROHR (FRED H.) ELEMENTARY,2018,1540 MALTA  AVENUE,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,1259,VALLE LINDO ELEMENTARY,2018,1515 OLEANDER AVENUE,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
506,CHULA VISTA ELEMENTARY,1296,VISTA SQUARE ELEMENTARY,2018,540 G STREET,CHULA VISTA,91911,STATE PRE SCHOOL CENTER (SPS),MR. JEFFREY LANDERS,619-425-9600
31,CHURCH OF COMPASSION DAYSPRING CHRISTIAN LRNING CTR,,DAYSPRING CHRISTIAN LRN CENTER,2018,1150 GREENFIELD DR,EL CAJON,92021,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",KELLY WADE,619-442-2895
36,COLES COTTAGE CHILD CENTER INC,,COLES COTTAGE CHILD CENTER INC.,2018,505 CIVIV CENTER DRIVE,VISTA,92084,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MS. INDA COLE,760-724-0447
544,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY INC,,BOYS AND GIRLS CLUB HEAD START,2018,12988 BOWRON ROAD,POWAY,92064,HEAD START CENTER (HSC),BRYAN BROWN,805-544-4355
544,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY INC,,HILLSIDE VILLAGE HEAD START,2018,12979 A. COMMUNITY RD,POWAY,92064,HEAD START CENTER (HSC),BRYAN BROWN,805-544-4355
544,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY INC,,MIDLAND HEAD START,2018,13910 MIDLAND ROAD,POWAY,92064,HEAD START CENTER (HSC),BRYAN BROWN,805-544-4355
544,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY INC,,NUEVO HEAD START,2018,1401-C  HANSON LANE,RAMONA,92065,HEAD START CENTER (HSC),BRYAN BROWN,805-544-4355
544,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY INC,,RAMONA HEAD START,2018,415 8TH STREET,RAMONA,92065,HEAD START CENTER (HSC),BRYAN BROWN,805-544-4355
39,DINO DAY CARE INC,,DINO DAY CARE INC.,2018,6 HIGHLAND AVENUE,NATIONAL CITY,91950,PRESCHOOL AGE CENTER (CCC),MS. MARIA ENRIQUEZ,619-564-1456
40,EAST SAN DIEGO ASSEMBLY OF GOD,,TABLETIME,2018,3737 WIGHTMAN,SAN DEIGO,92105,AT RISK SITE (ATR),MR. ROBERT METS,619-471-4809
545,EASTER SEALS S CALIF INC,,EASTER SEALS CDC-ENCINITAS,2018,2240 ENCINITAS BLVD. SUITE H,ENCINITAS,92024,HEAD START CENTER (HSC),LAUREN WILLIAMS,909-981-4668
545,EASTER SEALS S CALIF INC,,EASTER SEALS CDC-LEUCADIA,2018,616 N. COAST HIGHWAY 101,ENCINITAS,92024,HEAD START CENTER (HSC),LAUREN WILLIAMS,909-981-4668
545,EASTER SEALS S CALIF INC,,EASTER SEALS CDC-SOLANA BEACH,2018,936 GENEVIEVE STREET,SOLANO BEACH,92075,HEAD START CENTER (HSC),LAUREN WILLIAMS,909-981-4668
41,EDUCATIONAL ENRICHMENT SYSTEMS INC,,DAVID AND JILLIAN GILMOUR EEC,2018,735 AVENIDA BENITO JUAREZ,VISTA,92083,PRESCHOOL AGE CENTER (CCC),MRS. CELINE KRIMSTON,858-569-7273
41,EDUCATIONAL ENRICHMENT SYSTEMS INC,,EES - MISSION EARLY EDUCATION CENTER,2018,634 WEST MISSION ROAD,SAN MARCOS,92069,PRESCHOOL AGE CENTER (CCC),MRS. CELINE KRIMSTON,858-569-7273
41,EDUCATIONAL ENRICHMENT SYSTEMS INC,,EES - MONTE VISTA,2018,1720 MONTE VISTA DRIVE,VISTA,92084,PRESCHOOL AGE CENTER (CCC),MRS. CELINE KRIMSTON,858-569-7273
41,EDUCATIONAL ENRICHMENT SYSTEMS INC,,EES- BEAUMONT STATE PRESCHOOL,2018,550 BEAUMONT DRIVE,VISTA,92084,PRESCHOOL AGE CENTER (CCC),MRS. CELINE KRIMSTON,858-569-7273
